{'student': {'id': 1, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 8109, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8110, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8111, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8112, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8113, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8114, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8115, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8116, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8117, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8118, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8119, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8120, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8121, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8122, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8123, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8124, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8125, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8126, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8127, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8128, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8129, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8130, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8131, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8132, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8133, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8134, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8135, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8136, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8137, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8138, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8139, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8140, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8141, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8142, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8143, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8144, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8145, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8146, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8147, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8148, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8149, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8150, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8151, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8152, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8153, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8154, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8155, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8156, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8157, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8158, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8159, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8160, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'undeclared'}}}
{'student': {'id': 8161, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8162, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8163, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8164, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8165, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8166, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8167, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8168, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8169, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8170, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8171, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8172, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8173, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8174, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8175, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8176, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8177, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8178, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8179, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8180, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8181, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8182, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8183, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8184, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8185, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8186, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8187, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8188, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8189, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8190, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 8191, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8192, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8193, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8194, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8195, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8196, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8197, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8198, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8199, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8200, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8201, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8202, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8203, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8204, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8205, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8206, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8207, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8208, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8209, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8210, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8211, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8212, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8213, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8214, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8215, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8216, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8217, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8218, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8219, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8220, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8221, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8222, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8223, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8224, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8225, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8226, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8227, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8228, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8229, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8230, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8231, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8232, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8233, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8234, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8235, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8236, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8237, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8238, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8239, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8240, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8241, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8242, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8243, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8244, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8245, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8246, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8247, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8248, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8249, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8250, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8251, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8252, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8253, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8254, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8255, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8256, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8257, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8258, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8259, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8260, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8261, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8262, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8263, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8264, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8265, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8266, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 8267, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 8268, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8269, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8270, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8271, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8272, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8273, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8274, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8275, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8276, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8277, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8278, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8279, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8280, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8281, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8282, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8283, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8284, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8285, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8286, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8287, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8288, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8289, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8290, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8291, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8292, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8293, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8294, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8295, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8296, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8297, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8298, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 8299, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8300, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8301, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8302, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 8303, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8304, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8305, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8306, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 8307, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 8308, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 8309, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 8310, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
